###############################################################################################################################
#### Capturing Complete trading Sequence since the Start when both Players are searching for a connection till the trade ######
####is finished an both players are in the trading menu again #################################################################
#### Team of Slave (Leafgreen) changed to only 3 Pokemon which are also different to the ones before###########################
###############################################################################################################################
#### Team Master : Scizor Level 100, WINGULL Lvel 100, Magikarb Level 1, FLEMMLI Level 6, GECKARBOR Level 6, GEOWAZ Level 44###
#### Team Slave  : Kapilz Level 92, GLUMANDA Level 11 LAPRAS Level 32##########################################################
###############################################################################################################################
####                                                     ######################################################################
###############################################################################################################################

961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0013    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
9620:9620    |    cafe:cafe    |    0011:0013    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
9620:9620    |    cafe:cafe    |    0011:0013    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
9620:9620    |    cafe:cafe    |    0011:0013    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
9620:9620    |    cafe:cafe    |    0011:0013    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
9620:9620    |    cafe:cafe    |    0011:0013    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
9620:9620    |    cafe:cafe    |    0011:0013    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
9620:9620    |    cafe:cafe    |    0011:0013    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
9620:9620    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0016    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
9623:9623    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:cafe    |    0011:0011    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
961e:961e    |    cafe:0000    |    0011:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
cb0f:cb0f    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:5fff    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
5fff:5fff    |    5fff:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
5fff:0000    |    0000:0000    |    b9a0:b9a0    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
b9a0:b9a0    |    
8fff:b9a0    |    

b9a0:b9a0    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    2222:0000    |    1122:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
3344:3344    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:bbbb    |    0000:003c    0000:0081    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
bc78:bc78    |    bbbb:0000    |    003c:0000    0080:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
bc77:bc77    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:8888    |    0000:6147    0000:656d    0000:7246    0000:6165    0000:206b    0000:6e69    0000:2e63    
e01e:e01e    |    8888:8888    |    6147:0000    656d:4005    7246:8000    6165:c371    206b:60ac    6e69:d5be    2e63:dde2    
0068:0068    |    8888:8888    |    0000:e0d9    4003:00ff    8000:0011    4753:0000    06a6:1122    d5c6:0000    d6e1:0001    
bebf:bebf    |    8888:8888    |    ffe3:0005    0000:6147    0011:656d    0000:7246    1122:6165    0000:206b    0000:6e69    
4b5e:4b5e    |    8888:8888    |    0005:2e63    6147:0000    656d:0000    7246:0000    6165:000a    206b:0000    6e69:0000    
68b5:68b5    |    8888:0000    |    2e63:0000    0000:0000    00ee:0000    0000:0000    0000:0000    0000:0000    0000:0000    
b7d9:b7d9    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    cccc:0000    |    0001:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
cccd:cccd    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:bbbb    |    0000:00c8    0000:0081    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
bd04:bd04    |    bbbb:0000    |    00c8:0000    0080:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
bd03:bd03    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:8888    |    0000:0003    0000:0000    0000:8d44    0000:392b    0000:d5c5    0000:dde4    0000:eee0    
f183:f183    |    8888:8888    |    0003:ffff    0000:ffff    4753:0205    06a6:d9c5    d7cd:ddea    eedd:ffe2    e6e3:00ff    
c72c:c72c    |    8888:8888    |    ffff:e541    ffff:0000    0205:8c74    d5c6:39f2    d6e1:9582    ffe3:3938    00ff:0348    
3e45:3e45    |    8888:8888    |    5a6f:392b    0000:8c47    4784:3b29    062b:8d47    5580:c6d4    06b5:72b8    00af:39d4    
1754:1754    |    8888:8888    |    06a6:7247    bbac:58ae    06a6:72b8    4750:06d4    f959:4463    b8af:b924    0659:8dd4    
a995:a995    |    8888:8888    |    b850:39e5    6423:8d48    b8af:39d2    3959:b055    8e74:3635    86a9:0000    475e:0000    
638f:638f    |    8888:8888    |    0680:ff5c    4783:00af    06c4:00f0    4d5a:012b    0cac:00b4    0000:00a2    0000:0080    
c3d9:c3d9    |    8888:8888    |    ff64:008f    0158:5504    0158:9624    018a:c371    00ec:60ac    00a6:c6c1    0083:c7cf    
b527:b527    |    8888:8888    |    00c4:c8bb    804e:bbbe    1b0e:30ff    4753:0205    06a6:d5be    c3d1:dde2    c1c8:e0d9    
ccb8:ccb8    |    8888:8888    |    c6cf:00ff    ffc6:5c83    0000:0000    0205:1775    d5c6:d408    d6e1:4943    ffe3:e4ce    
fd44:fd44    |    8888:8888    |    00ff:9675    17da:f688    0000:967f    d41d:f6a5    3c2c:9640    6a15:f6bc    251f:be56    
2ed9:2ed9    |    8888:8888    |    471d:ef87    1da8:9671    c71e:f688    1daa:95c4    c41d:f688    1da8:1475    c71d:f688    
1748:1748    |    8888:8888    |    1da8:9675    c628:f688    1da8:9675    c262:f688    1da8:9675    811d:f688    1da8:0000    
384e:384e    |    8888:8888    |    c730:0000    1d9f:ff0b    c70e:0020    1d98:0020    de35:0011    09a7:0010    0000:0016    
c1e3:c1e3    |    8888:8888    |    0000:0012    ff0b:0010    001e:ffff    001e:ffff    000c:ffff    000d:0000    0016:0000    
10a5:10a5    |    8888:0000    |    0012:0000    000e:0000    ffff:0000    ffff:0000    ffff:0000    0000:0000    0000:0000    
88a5:88a5    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    cccc:0000    |    0001:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
cccd:cccd    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:bbbb    |    0000:00c8    0000:0081    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
bd04:bd04    |    bbbb:0000    |    00c8:0000    0080:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
bd03:bd03    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:8888    |    0000:9b26    0000:da7f    0000:c371    0000:60ac    0000:bbc6    0000:ccca    0000:cdbb    
7895:7895    |    8888:8888    |    0018:00ff    0000:0017    c371:0205    60ac:d5be    d5c7:dde2    dddb:e0d9    d5df:00ff    
5759:5759    |    8888:8888    |    e4e6:f302    ffff:0000    0205:e957    d5be:a873    dde2:7839    e0d9:a802    00ff:5857    
8ad0:8ad0    |    8888:8888    |    cc60:bad3    0000:5857    c3e8:bad3    60ac:5857    c360:bad3    60ac:5857    8569:bad3    
9fca:9fca    |    8888:8888    |    60ac:58d4    c3ff:bad3    601a:f857    c369:bad3    60ac:1e57    c66c:bad3    65a9:5875    
de6f:de6f    |    8888:8888    |    c369:babe    60ac:5894    c369:bae9    60ac:5258    c369:b0d6    60ac:0000    9b69:0000    
ea21:ea21    |    8888:8888    |    422c:ff20    c369:0081    60ac:0081    c369:0042    60ac:003a    0000:002c    0000:0038    
9c68:9c68    |    8888:8888    |    ff01:0044    000b:0000    000b:0000    0005:0000    0006:0000    0006:0000    0005:0000    
1081:1081    |    8888:8888    |    0005:0000    a609:0000    0fb8:0000    4753:0000    06a6:0000    c6c0:0000    c7bf:0000    
a34e:a34e    |    8888:8888    |    c6c7:0000    ffc3:0000    0001:0000    0205:0000    e3bc:0000    ffe8:0000    ffff:0000    
bd43:bd43    |    8888:8888    |    00ff:0000    b1ee:0000    0000:0000    e05a:0000    081e:0000    e15a:0000    091e:0000    
96ed:96ed    |    8888:8888    |    e15a:0000    091e:0000    f15a:0000    289b:0000    8cce:0000    2059:0000    615a:0000    
23fe:23fe    |    8888:8888    |    091e:0000    e150:0000    0958:0000    e155:0000    09e7:0000    ee79:0000    0600:0000    
e48b:e48b    |    8888:8888    |    e042:0000    091e:ff00    e187:0000    091e:0000    a75a:0000    091e:0000    0000:0000    
948d:948d    |    8888:8888    |    0000:0000    ff06:0000    0016:ffff    0016:ffff    000c:ffff    000b:0000    000b:0000    
1061:1061    |    8888:0000    |    000f:0000    000a:0000    ffff:0000    ffff:0000    ffff:0000    0000:0000    0000:0000    
889e:889e    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
0000:0000    |    0000:0000    |    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    0000:0000    
